player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
204860,Ryan,Brough,U,1996-09-01,GBR,NA,NA
204861,Daniel,Bennett,U,1998-02-27,GBR,NA,NA
204862,Inaki,Rivero,U,1998-08-01,ESP,NA,NA
204863,David,Samardzija,U,1997-04-14,CRO,NA,NA
204864,Manuel,Valcarcel,U,1997-06-28,ESP,NA,NA
204865,Kurt,Lacount,L,1997-09-09,GBR,NA,NA
204866,Max,Lacount,U,1997-09-09,GBR,NA,NA
204867,Tommy,Chavez,U,1990-07-14,USA,NA,NA
204868,Julian,Rozenstein,U,1996-09-21,USA,NA,NA
204869,Oliver,Landert,U,1995-10-08,USA,NA,NA
204870,Jeremy,Gibbens Schneider,U,1995-12-25,CAN,NA,NA
204871,Ayumu,Iwasaki,U,1995-04-13,JPN,NA,NA
204872,Gen,Usui,U,1993-10-18,JPN,NA,NA
204873,Buntarou,Niwa,U,1993-04-10,JPN,NA,NA
204874,Kaiji,Sonda,U,1993-07-26,JPN,NA,NA
204875,Michele,Della Cagnoletta,U,1994-12-09,ITA,NA,NA
204876,Davide,Pozzoni,U,1986-04-23,ITA,NA,NA
204877,Jordan,Hefti,R,1998-10-03,SUI,NA,NA
204878,Giordan,Kunz,R,1998-01-14,SUI,NA,NA
204879,Mohamed Esam,Abdulaal,U,1997-10-13,BRN,NA,NA
204880,Ali,Alasfoor,R,1995-07-05,BRN,NA,NA
204881,Nishangan,Nadaraja,U,1996-11-06,SRI,NA,NA
204882,Nicola,Giuliani,U,1995-06-02,ITA,NA,NA
204883,Pierluigi,Piredda,U,1982-06-02,ITA,NA,NA
204884,Maik,Stubbe,R,1995-11-21,GER,NA,NA
204885,Ting Hui,Zhang,R,1998-02-07,CHN,NA,NA
204886,Agustin,Coria,U,1995-05-26,ARG,NA,NA
204887,Bernabe,Herrera,U,1996-09-11,ARG,NA,NA
204888,Athanasios,Bilis,R,1999-04-03,GRE,NA,NA
204889,Yuto,Tsukagoshi,U,1994-07-05,JPN,NA,NA
204890,Aiki,Oikawa,U,1994-06-12,JPN,NA,NA
204891,Niko,Nylund,U,1998-09-08,FIN,NA,NA
204892,Nicolas,Rouanet,L,1996-03-10,FRA,NA,NA
204893,Maxime,Mitard,R,1991-09-24,FRA,NA,NA
204894,Adrien,Vaseux,U,1989-05-20,FRA,NA,NA
204895,Yanis,Chettar,U,1996-07-21,FRA,NA,NA
204896,James,Ryan,R,1997-02-03,GBR,NA,NA
204897,Alonso,Tellez Agudiez,U,1996-05-18,ESP,NA,NA
204898,Benjamin,Simoncini,L,1995-03-03,FRA,NA,NA
204899,Vadim,Amelin,U,1997-05-21,RUS,NA,NA
204900,Karsten,Windler,R,1981-05-02,GER,NA,NA
204901,Scott William,Lister,U,1993-02-08,GBR,NA,NA
204902,Andres,Bernal,R,1989-12-03,DOM,NA,NA
204903,Felipe Vier,Resende,U,1996-05-31,BRA,NA,NA
204904,Tejas,Kapoor,R,1997-11-01,IND,NA,NA
204905,Joshua,Macneil,U,1995-07-18,CAN,NA,NA
204906,Tejas,Phaterpekar,U,1996-09-07,CAN,NA,NA
204907,Brad,Frehlich,U,1990-11-29,CAN,NA,NA
204908,Charlie,Hughes,L,1995-08-30,GBR,NA,NA
204909,William,Anth Forsberg,U,1997-10-28,SWE,NA,NA
204910,Luca,Fogliera,U,1994-01-18,ITA,NA,NA
204911,Giammarco,Gabbanini,U,1996-05-08,ITA,NA,NA
204912,Karlo,Divkovic,R,1999-02-16,CRO,NA,NA
204913,Iori,Yoshida,U,1998-10-02,JPN,NA,NA
204914,Aleksa,Markovic,U,1999-10-22,BIH,NA,NA
204915,Nemanja,Sarenac,U,1998-08-05,BIH,NA,NA
204916,Jaume,Morera Zamora,U,1998-07-17,ESP,NA,NA
204917,Jan,Jochman,U,1995-03-04,CZE,NA,NA
204918,Lukas,Zvikas,U,1997-03-23,LTU,NA,NA
204919,Dong Woon,Kang,U,1996-11-07,KOR,NA,NA
204920,Jae Hee,Cho,U,1996-07-19,KOR,NA,NA
204921,Chirayu,Limpatum,U,1994-04-19,THA,NA,NA
204922,Hamza,Adnaoui,U,1992-08-24,MAR,NA,NA
204923,Karim,Khaddari,R,1997-09-09,MAR,NA,NA
204924,Walid,Mountassir,U,1996-01-07,MAR,NA,NA
204925,Sean,Bailey,U,1991-11-23,CAN,NA,NA
204926,Benigno Gabriel,Rojas Unate,U,1995-08-05,MEX,NA,NA
204927,Ian,Tomas,U,1993-05-22,PHI,NA,NA
204928,Cole,Lacap,R,1998-02-15,CAN,NA,NA
204929,Connor,Davies,R,1997-06-14,CAN,NA,NA
204930,Amad,Ahmed,R,1998-04-12,CAN,NA,NA
204931,Daniel,Peyre,U,1976-01-19,FRA,NA,NA
204932,Roman,Kucherenko,R,1995-05-02,UKR,NA,NA
204933,Gianmarco,Calvo,U,1987-12-22,ITA,NA,NA
204934,Rodrigo,Caldeira,U,1989-12-31,POR,NA,NA
204935,Pierre,Abgrall,U,1987-01-05,FRA,NA,NA
204936,Philippe,De Rouffignac,U,1988-08-18,FRA,NA,NA
204937,Nicolas,Truchot,R,1982-07-26,FRA,NA,NA
204938,Pablo,Lizaga Bona,U,1990-06-23,ESP,NA,NA
204939,Hector,Puertolas Capdevila,R,1988-03-16,ESP,NA,NA
204940,Mario,Simon Garcia,U,1988-11-08,ESP,NA,NA
204941,Wolfgang,Tinnacher,U,1964-08-31,AUT,NA,NA
204942,Roman,Jarc,U,1961-03-11,SLO,NA,NA
204943,Luis,Claro,R,1989-04-09,POR,NA,NA
204944,Christophe,Camus,U,1981-03-20,FRA,NA,NA
204945,Hrvoje,Raic,U,1986-10-01,CRO,NA,NA
204946,Christopher,Gill,U,1969-04-30,GBR,NA,NA
204947,Andy,Koval,U,1967-07-01,GBR,NA,NA
204948,Erkki,Viitasaari,R,1984-07-24,FIN,NA,NA
204949,Neil,Murray,U,1984-04-12,GBR,NA,NA
204950,Daniel,Stayanov,U,NA,BUL,NA,NA
204951,Balazs,Czotter,U,1975-10-03,HUN,NA,NA
204952,Won Son,Jang,U,1988-12-19,KOR,NA,NA
204953,Sami Mohammed,Al Sadi,U,1989-10-22,SYR,NA,NA
204954,Ryosuke,Era,U,1972-07-03,JPN,NA,NA
204955,Kazutaka,Endou,U,1990-05-24,JPN,NA,NA
204956,Hiroyuki,Fujisawa,U,1986-02-12,JPN,NA,NA
204957,Takahide,Kajikawa,U,1985-11-19,JPN,NA,NA
204958,Marco Antonio,Lopez,R,1987-07-07,MEX,NA,NA
204959,Hideki,Fukuta,U,1971-08-07,JPN,NA,NA
204960,Bradley Weston,Wendt,U,1988-05-25,USA,NA,NA
204961,Ryusuke,Saji,U,1985-03-02,JPN,NA,NA
204962,Daisuke,Norita,U,1986-01-18,JPN,NA,NA
204963,Masashi,Shibata,U,1986-07-25,JPN,NA,NA
204964,Ryohei,Takanohashi,U,1988-10-03,JPN,NA,NA
204965,Kazuyoshi,Yuji,U,1973-07-10,JPN,NA,NA
204966,Tomas,Cordonnier,U,1989-03-10,ARG,NA,NA
204967,Nicolas,Rugeles,U,1989-04-09,COL,NA,NA
204968,Jon,Sustacha,U,1978-03-20,ESP,NA,NA
204969,Andrew,Butz,U,1996-04-01,VAN,NA,NA
204970,Jordan,Smith,R,1996-09-02,AUS,185,NA
204971,Tom,Young,U,1988-05-03,USA,NA,NA
204972,Ryan,Addison,U,1989-03-14,RSA,NA,NA
204973,Victor,Sanchez Vera,U,1986-10-30,ESP,NA,NA
204974,Gabriel,Haro Gordillo,U,1968-12-18,ESP,NA,NA
204975,Juan,Martinez Becerra,U,1969-12-08,ESP,NA,NA
204976,Victor,Salazar,U,1969-06-05,ESP,NA,NA
204977,Daniele,Rosa,U,1986-05-24,ITA,NA,NA
204978,Samuel,Sanford,U,1989-05-22,FRA,NA,NA
204979,Tim,Hansson,U,1988-08-08,SWE,NA,NA
204980,Mattias,Skold,U,1986-08-11,SWE,NA,NA
204981,Lani,Hakim,U,1979-04-26,FRA,NA,NA
204982,Angel,Goana Gonzalez,U,1991-07-26,ESP,NA,NA
204983,Antonio,Ridao Marin,U,1979-04-14,ESP,NA,NA
204984,Gus,Treyz,U,1983-05-27,USA,NA,NA
204985,Artom,Klimov,U,NA,RUS,NA,NA
204986,Plamen,Avramov,U,1989-01-26,BUL,NA,NA
204987,Martin,Gantchev,U,1988-10-06,BUL,NA,NA
204988,Dimitris,Patsourakos,U,1986-11-21,GRE,NA,NA
204989,Kostas,Zaraklanis,U,1986-08-22,GRE,NA,NA
204990,Jorge,Maestro Navarro,U,1990-04-22,ESP,NA,NA
204991,Pablo,Arratia,U,1991-02-13,CHI,NA,NA
204992,Sasa,Ljumic,U,NA,SWE,NA,NA
204993,Nikos,Galanis,U,1992-04-12,GRE,NA,NA
204994,Sokrates,Samios,U,1991-07-19,GRE,NA,NA
204995,Bogdan,Glab,U,1970-04-18,POL,NA,NA
204996,Tomasz,Malmiga,U,1984-06-07,POL,NA,NA
204997,Gianmaria,Brusini,U,1985-07-19,ITA,NA,NA
204998,Haris,Huremovic,U,1983-08-16,BIH,NA,NA
204999,Alexander,Hutchings,U,1987-01-01,GBR,NA,NA
205000,Dragos Mihai,Bologa,U,1992-02-15,ROU,NA,NA
205001,Radu Bogdan,Bologa,U,1988-06-30,ROU,NA,NA
205002,Eduard,Anghelache,U,1980-02-16,ROU,NA,NA
205003,Felix,Adjei,U,1987-07-25,GHA,NA,NA
205004,Nathan,Douioria,U,1984-05-21,GHA,NA,NA
205005,Zoran,Risteski,U,1989-04-08,MKD,NA,NA
205006,Ojvind,Alver,U,1982-06-15,SWE,NA,NA
205007,Mathieu,Leboucher,U,1985-02-02,FRA,NA,NA
205008,Dmitry,Grigorov,U,1988-09-25,BLR,NA,NA
205009,Petr,Grischenko,U,1987-06-13,RUS,NA,NA
205010,Gregory,Bekkers,R,1986-03-07,BEL,NA,NA
205011,Davor,Kolic,U,1976-09-19,SCG,NA,NA
205012,Michael,Van Der Merwe,U,1986-07-01,RSA,NA,NA
205013,Gareth,Doran,R,1985-02-19,IRL,NA,NA
205014,Asri,Partei,U,1987-01-16,INA,NA,NA
205015,Tom,Laskowski,U,1988-02-18,USA,NA,NA
205016,Hernan Dario,Rosenberg,U,1975-07-06,ARG,NA,NA
205017,Lisandro,Uribe,U,1987-11-09,ARG,NA,NA
205018,Nicolas,Auruccio,R,1991-01-20,ARG,NA,NA
205019,Shaban,Shaban,U,1981-04-03,EGY,NA,NA
205020,Charles,Astruc Truche,U,1988-01-11,FRA,NA,NA
205021,Martin,Kuruc,R,1989-02-19,CZE,NA,NA
205022,Tomas,Lojka,U,1988-03-22,CZE,NA,NA
205023,Daniel,Vanek,U,1973-02-11,CZE,NA,NA
205024,Philip,Hill,U,1968-08-19,GBR,NA,NA
205025,Jan,Cejka,U,1988-06-15,CZE,NA,NA
205026,Michael,Raab,U,1980-10-07,AUT,NA,NA
205027,Kavan,Sejpal,R,1989-02-17,IND,NA,NA
205028,Rafael,Oliveira,U,1989-01-31,BRA,NA,NA
205029,Khaled,Khiari,U,1990-09-22,TUN,NA,NA
205030,Brian,Dorval,U,1963-06-14,USA,NA,NA
205031,Russell,Tringali,U,1963-09-20,USA,NA,NA
205032,Pablo,Numbela,U,1989-06-26,BOL,NA,NA
205033,Nyoman,Magha Putra,U,1990-01-20,INA,NA,NA
205034,Revel,Yehezkia,U,1991-03-08,INA,NA,NA
205035,Lenz,Theodor,U,1990-10-23,INA,NA,NA
205036,Alfrets,Singkay,U,1969-05-30,INA,NA,NA
205037,Kenji,Fukuda,U,1990-08-04,JPN,NA,NA
205038,Ryosuke,Ohashi,U,1989-08-25,JPN,NA,NA
205039,Yoshitaka,Fujiwara,U,1977-08-22,JPN,NA,NA
205040,Roberto,Gomez,U,1988-03-08,MEX,NA,NA
205041,Oscar,Abarca,U,1977-08-25,MEX,NA,NA
205042,Amin,Bermudez,U,1983-11-30,MEX,NA,NA
205043,Andrew,Danford,U,1986-12-29,USA,NA,NA
205044,Joel,Danford,U,1988-01-26,USA,NA,NA
205045,Connor,Brown,U,1990-09-14,USA,NA,NA
205046,Ryan,Kent,U,1985-07-22,USA,NA,NA
205047,Masayuki,Fujisawa,U,1984-11-19,JPN,NA,NA
205048,Brandon,Lee,R,1983-01-11,USA,NA,NA
205049,Jeffrey,Zeller,U,1985-10-24,USA,NA,NA
205050,Shinepi,Suzuki,U,1987-06-26,USA,NA,NA
205051,David,Froschauer,U,1978-01-02,USA,NA,NA
205052,Pavel,Levitanus,U,1977-10-26,USA,NA,NA
205053,Jerry,Szymanski,U,1977-08-21,VEN,NA,NA
205054,Shadi,Jomaa,U,1991-05-23,VEN,NA,NA
205055,Elvis,Muterwe,U,1979-06-06,ZIM,NA,NA
205056,Mohammed,Mahmoud,U,1983-01-01,SUD,NA,NA
205057,Hazem,Beltagui,U,1988-08-06,EGY,NA,NA
205058,Shereif,Hegazy,R,1987-08-20,EGY,NA,NA
205059,Amir,Ghoneim,U,1985-04-12,EGY,NA,NA
205060,Tarek,Khamis,U,1987-02-16,EGY,NA,NA
205061,Nicolas,Houard,U,1984-08-21,FRA,NA,NA
205062,Sam H,Burns,U,1988-06-17,USA,NA,NA
205063,Carlos,Martin Moreno,U,1989-04-11,ESP,NA,NA
205064,Trent,Broach,U,1982-06-05,USA,NA,NA
205065,Frederic,Elsner,U,1988-09-21,AUT,NA,NA
205066,Franz,Rainer,U,1978-02-20,AUT,NA,NA
205067,Massimiliano,Andreini,U,1987-11-24,ITA,NA,NA
205068,Arturo,Palma,U,1975-03-20,CHI,NA,NA
205069,Pablo,Ingaramo,U,1988-09-01,ARG,NA,NA
205070,Oscar,Martinez Los Arcos,U,1984-07-19,ESP,NA,NA
205071,Senol,Burghina,U,1988-03-04,ROU,NA,NA
205072,Adrien,Amory,U,1983-07-23,FRA,NA,NA
205073,Sascha,Kiehne,U,1985-05-12,GER,NA,NA
205074,Benjamin,Klauser,U,1990-10-16,AUT,NA,NA
205075,Peter,Robic,U,1980-12-22,AUT,NA,NA
205076,Manuel,Wachta,U,1985-07-26,AUT,NA,NA
205077,Alexander,Linsbichler,U,1983-03-04,AUT,NA,NA
205078,Yuri,Matyychuk,R,1988-06-27,RUS,NA,NA
205079,Ole,Sievers,U,1982-07-18,GER,NA,NA
205080,Marc,Ungewiss,U,1970-10-27,GER,NA,NA
205081,Daniel,Garcia Extremiana,U,1980-05-12,ESP,NA,NA
205082,Paul,Kugler,U,1990-03-22,AUT,NA,NA
205083,Peter,Umfahrer,U,1978-12-10,AUT,NA,NA
205084,Stefan,Winkler,U,1981-03-09,AUT,NA,NA
205085,Mario,Treber,U,1991-04-16,AUT,NA,NA
205086,Peteris,Vinogradovs,U,1990-01-01,LAT,NA,NA
205087,Filip,Miljevic,U,1988-09-04,SCG,NA,NA
205088,Stephane,Jouanny,L,1987-04-11,FRA,NA,NA
205089,Vladislav,Chvatal,R,1985-04-13,CZE,NA,NA
205090,Boy,Verbaan,U,1988-08-06,NED,NA,NA
205091,Andrea,Venditti,U,1990-06-02,ITA,NA,NA
205092,Niklas,Ottowitz,U,1983-12-05,AUT,NA,NA
205093,Marco,Gatterer,U,1989-02-25,AUT,NA,NA
205094,Oliver,Petz,U,1988-06-04,AUT,NA,NA
205095,Ivan,Mojsejev,U,1989-12-03,SCG,NA,NA
205096,Joshua U,Scholl,U,1988-06-27,USA,NA,NA
205097,Wojtek,Vetter,U,1975-05-17,GER,NA,NA
205098,Christian,Hojnacki,U,1985-06-06,GER,NA,NA
205099,Jonathan,Solanas Lafuente,U,1989-06-28,ESP,NA,NA
205100,Denis,Riabuchin,U,1988-09-04,LTU,NA,NA
205101,Dzems,Vinkis,R,1987-07-16,LAT,NA,NA
205102,Lucian,Mihailescu,U,1976-02-04,ROU,NA,NA
205103,Haigor,Aranguren Fuertes,U,1989-04-23,ESP,NA,NA
205104,Haitz,Erro Arcelus,U,1988-09-11,ESP,NA,NA
205105,Giuseppe,Moeri Delgado,R,1988-07-29,GBR,NA,NA
205106,Sander,Kruis,U,1974-05-03,NED,NA,NA
205107,Michael,Rutkiewicz,U,1988-08-12,GER,NA,NA
205108,Mikko,Kinnunen,U,1980-10-13,FIN,NA,NA
205109,Jens,Nilsson,U,1978-12-09,SWE,NA,NA
205110,Thys,Bakker,U,1986-08-25,NED,NA,NA
205111,Albert,Robben,U,1974-08-17,NED,NA,NA
205112,Nikou,Abdoullaev,U,1988-02-12,CAN,NA,NA
205113,Victor,Semerdjiev,R,1989-11-04,BUL,NA,NA
205114,Artur,Latipov,U,1989-02-28,RUS,NA,NA
205115,Semon,Ivanov,U,1987-06-07,RUS,NA,NA
205116,Lovro,Rados,U,1991-03-07,CRO,NA,NA
205117,Josip,Jukic,U,1989-07-07,CRO,NA,NA
205118,Nikica,Zgaljic,U,1964-10-02,CRO,NA,NA
205119,Lee,Crane,U,1977-05-23,GBR,NA,NA
205120,Christopher,Herbert,U,1988-02-06,GBR,NA,NA
205121,Sebastien,Caria,U,1973-09-26,FRA,NA,NA
205122,Markus,Geissler,U,1977-10-15,GER,NA,NA
205123,Maximilian,Bader,U,1989-02-12,GER,NA,NA
205124,Bradley,Bant,U,1989-11-04,GBR,NA,NA
205125,Edward,Ellis,U,1989-08-30,GBR,NA,NA
205126,Staffan,Falkenstrom,R,1985-06-20,SWE,NA,NA
205127,Adam,Webb,U,1983-12-05,GBR,NA,NA
205128,David,Donaire,U,1991-02-02,ESP,NA,NA
205129,Manuel,Lopez Basterrechea,U,1990-12-05,ESP,NA,NA
205130,Hamid Reza,Akbari,U,1977-01-10,IRI,NA,NA
205131,Alejandro,Guillamet,U,1961-11-27,ARG,NA,NA
205132,Matias,Urchipia,U,1981-10-27,ARG,NA,NA
205133,Agustin,Siga,U,1988-01-06,ARG,NA,NA
205134,Alejandro,Posca,U,1980-01-13,ARG,NA,NA
205135,Gabriel,Gioia,U,1991-11-19,BRA,NA,NA
205136,Samuel,Coelho,U,1980-03-24,BRA,NA,NA
205137,Gil,Castello Bran,U,1986-05-15,BRA,NA,NA
205138,Rodrigo,Tavora,U,1986-08-28,BRA,NA,NA
205139,Leonardo,Cardoso,U,1989-10-18,BRA,NA,NA
205140,Arturo,Mercado,U,1962-12-12,MEX,NA,NA
205141,Reuben,Curlly Woode,R,1987-07-11,GHA,NA,NA
205142,David,Bona,U,1991-12-14,GHA,NA,NA
205143,Kwame,Boakye,U,1991-11-27,GHA,NA,NA
205144,Charles,Asomani,U,1989-11-16,GHA,NA,NA
205145,Pierre,Tafelski,U,1988-05-14,FRA,NA,NA
205146,Simao,Medeiros,U,1984-10-04,POR,NA,NA
205147,Luka,Karabatic,U,1988-04-19,FRA,NA,NA
205148,Alexei,Kaperskii,U,1989-01-07,RUS,NA,NA
205149,Fahoum,Fahoum,U,1991-04-28,ISR,NA,NA
205150,Gustavo,Hoewell,U,1988-04-23,BRA,NA,NA
205151,Marcelo,Rigon,R,1965-02-28,BRA,NA,NA
205152,Matt,Manasse,U,1988-05-17,USA,NA,NA
205153,Diogo,Canteras Sant,U,NA,BRA,NA,NA
205154,Guilherme,Burigo,U,1975-04-27,BRA,NA,NA
205155,Mauricio,Vitoriano,U,1972-08-06,BRA,NA,NA
205156,Pedro,Graber,U,1970-10-10,BEL,NA,NA
205157,Gert,Ackerknecht Del Pozo,U,1987-07-24,CHI,NA,NA
205158,Juraj,Dusparic,U,1976-07-13,CRO,NA,NA
205159,Cristian,Kuhlmann,U,1976-12-24,CHI,NA,NA
205160,Antonio,Grilli,U,1989-09-16,VEN,NA,NA
205161,Abass,Adesina,U,1990-10-20,NGR,NA,NA
205162,Konstantin,Kotov,U,1985-08-14,UKR,NA,NA
205163,Giovanni,Vaglietti,R,1989-05-05,RSA,NA,NA
205164,Thabo,Nokane,U,1986-10-06,BOT,NA,NA
205165,Blake,Wardman,U,1988-10-11,USA,NA,NA
205166,Adrin,Himmelheber Mendoza,R,1981-10-26,USA,NA,NA
205167,Rafa,Angel,U,1980-07-23,NGR,NA,NA
205168,Ryan,Hess,U,1986-03-06,USA,NA,NA
205169,Ryan,Dornier,U,1983-04-26,USA,NA,NA
205170,Eric,Street,U,1970-02-05,USA,NA,NA
205171,Cory,Hubbard,U,1978-04-01,USA,NA,NA
205172,Elio Jesus,Guanipa,U,1985-12-04,VEN,NA,NA
205173,Ignacio,Piskorz,U,1987-01-05,ARG,NA,NA
205174,Luciano,Oliveira Amor,R,1978-03-17,BRA,NA,NA
205175,Jefferson,Santos,U,1976-07-11,BRA,NA,NA
205176,Thomas,Fritz,U,1990-01-12,GER,NA,NA
205177,Uwe,Kaundinya,U,1975-06-23,GER,NA,NA
205178,Pavel,Veretennikov,R,1990-08-19,RUS,NA,NA
205179,Jose Juan,Aviles,U,1981-09-13,MEX,NA,NA
205180,Gian Carlo,Pescetto,U,1987-03-08,PAN,NA,NA
205181,Michael,Segrer,U,1989-09-24,ITA,NA,NA
205182,Kazuki,Kazehaya,U,1988-10-13,JPN,NA,NA
205183,Jonathan,Howell,U,1981-11-07,GBR,NA,NA
205184,Stuart,Robertson,U,1991-02-26,NZL,NA,NA
205185,Roman,Hadler,U,1981-03-20,AUT,NA,NA
205186,Frederik,Van De Ven,R,1987-07-03,NED,NA,NA
205187,Denis,Limitovski,U,1988-04-27,CAN,NA,NA
205188,Christian,Serrano Garcia,U,1988-04-26,ESP,NA,NA
205189,Xavier,Gimferrer,R,1989-08-08,ESP,NA,NA
205190,David,Pou,U,1983-12-13,ESP,NA,NA
205191,Nathan,Carter,R,1988-06-30,NZL,NA,NA
205192,Mohamed,Mhamed,U,1989-04-30,ESP,NA,NA
205193,Pablo,Martinez De Ceano Vi,U,1990-12-14,ESP,NA,NA
205194,Ignacio,Alonso,U,1968-07-31,ALG,NA,NA
205195,Rafael,Lopez Garcia,U,1955-08-23,ESP,NA,NA
205196,Matthew,Ward,U,1987-06-21,GBR,NA,NA
205197,Ross,Murdoch,U,1979-06-23,GBR,NA,NA
205198,Georgi,Krastev,U,1989-01-14,BUL,NA,NA
205199,Filippos,Karafillides,L,1980-08-21,GRE,NA,NA
205200,Bojan,Bakovic,U,1989-02-24,SUI,NA,NA
205201,Bruno,Ruegg,U,1987-10-13,SUI,NA,NA
205202,Olivier,Osterwind,U,1990-10-09,BEL,NA,NA
205203,Panagiotis,Stavrianeas,U,1979-06-18,GRE,NA,NA
205204,Ignacio,Valls,R,1991-06-25,ESP,NA,NA
205205,Heng Yuan,Lou,U,1990-03-22,CHN,NA,NA
205206,Krasen,Mihailov,U,1991-02-17,BUL,NA,NA
205207,Dusan,Majkic,U,1990-04-04,SLO,NA,NA
205208,Vasil,Josifovski,R,1990-02-26,MKD,NA,NA
205209,Petar,Trajkov,R,1988-12-30,MKD,NA,NA
205210,Marko,Brzov,U,1989-02-21,MKD,NA,NA
205211,Daniel,Rost,R,1990-07-27,GER,NA,NA
205212,Branimir,Zelenkov,U,1989-08-29,MKD,NA,NA
205213,Viktor,Suselski,R,1991-08-16,MKD,NA,NA
205214,Brent,Davis,U,1982-11-14,USA,NA,NA
205215,Mitch,Macken,R,1990-04-28,BEL,NA,NA
205216,Zdenek,Dano,U,1988-07-11,CZE,NA,NA
205217,Luciano,Musella,R,1989-11-24,ITA,NA,NA
205218,Martin,Baker,R,1988-10-22,GBR,NA,NA
205219,Nils Andreas,Schive,U,1988-06-05,NOR,NA,NA
205220,Michele,Scaglia,U,1988-06-28,ITA,NA,NA
205221,Sebastian,Camera,R,1986-10-23,ARG,NA,NA
205222,James,Langford,R,1988-04-28,GBR,NA,NA
205223,Mikael,Geraghty,U,1987-01-25,NOR,NA,NA
205224,Thomas,Bleses,U,1978-04-12,GER,NA,NA
205225,Morten,Sivertsen,U,1986-07-05,NOR,NA,NA
205226,Faisal,Bastaki,U,1991-02-13,UAE,NA,NA
205227,Khaled,Al Hassani,U,1991-06-29,UAE,NA,NA
205228,Raphael,Strumlauf,R,1987-03-24,USA,NA,NA
205229,Yudai,Yamazaki,U,1986-08-11,JPN,NA,NA
205230,Atsushi,Nagashima,U,1987-02-23,JPN,NA,NA
205231,Seigo,Sato,U,1987-11-28,JPN,NA,NA
205232,Takehito,Aota,U,1986-05-05,JPN,NA,NA
205233,Masao,Yamaguchi,U,1967-03-27,JPN,NA,NA
205234,Sean,Gunnels,U,1990-02-14,USA,NA,NA
205235,Mel,Collazo,R,1954-12-13,USA,NA,NA
205236,Rafael,Mittag,U,1990-12-25,USA,NA,NA
205237,Lincoln,Caligher,U,1990-06-08,BRA,NA,NA
205238,Kwang Mu,Chung,U,1985-08-06,KOR,NA,NA
205239,Timur,Uktamov,U,1988-02-07,UZB,NA,NA
205240,Naik Amnon,Londono,U,1991-07-23,SUI,NA,NA
205241,Marcin,Wrobel,U,1987-08-16,POL,NA,NA
205242,Andrey,Kolesnikov,L,1986-05-08,UKR,NA,NA
205243,Konstantin,Batsuev,U,1990-12-03,UKR,NA,NA
205244,Michael,Kasatkin,U,1987-02-05,UKR,NA,NA
205245,Bruno Vieira,Santarelli,U,1989-08-28,BRA,NA,NA
205246,Vincent,Dubosclard,U,1989-06-29,FRA,NA,NA
205247,Gonzalo,Segovia,U,1989-10-25,ARG,NA,NA
205248,Gustavo,Atim,U,1990-03-16,ARG,NA,NA
205249,Martin,Gigli,U,1989-09-21,ARG,NA,NA
205250,Enrique,Carrasco Alfaro,U,1988-12-19,CHI,NA,NA
205251,Allan,Pray,U,1983-11-16,USA,NA,NA
205252,Avinash,Kunwar,R,1977-01-12,IND,NA,NA
205253,Michal,Tyml,R,1989-05-26,CZE,NA,NA
205254,Stepan,Kohout,U,1981-09-30,CZE,NA,NA
205255,Antonin,Adamcik,R,1988-02-20,CZE,NA,NA
205256,Abdullah,Al Qallaf,U,1989-03-25,KUW,NA,NA
205257,Fahad,Al Wadani,U,1990-11-13,KUW,NA,NA
205258,Diego,Salinas De La Rosa,U,1987-04-10,MEX,NA,NA
205259,Kittipong,Taruwan,U,1990-10-20,THA,NA,NA
205260,Enrico,Romagnoli,U,1971-04-20,ITA,NA,NA
205261,Mirko,Sasse,U,1985-03-24,GER,NA,NA
205262,Nick,Crisci,U,1987-11-05,AUS,NA,NA
205263,David,Currer,U,1987-02-03,AUS,NA,NA
205264,Marc,Salort Morro,R,1990-10-20,ESP,NA,NA
205265,Oliver,Eggers,U,1973-01-19,GER,NA,NA
205266,Lion,Bischoff,U,1988-06-22,GER,NA,NA
205267,Karen,Voskanyan,U,1992-08-17,ARM,NA,NA
205268,Attila,Toth,U,1988-06-24,HUN,NA,NA
205269,Jelmer,Broers,U,1990-05-22,NED,NA,NA
205270,Diego,Conca Carbonell,R,1988-08-10,ESP,NA,NA
205271,Thorsten,Hoef,R,1988-01-17,GER,NA,NA
205272,Jan,Wolff,U,1976-05-25,GER,NA,NA
205273,Tobias,Reitz,U,1988-09-13,GER,NA,NA
205274,Carlos,Sanz,L,1990-03-14,ESP,NA,NA
205275,Greg,Goodall,U,1991-01-01,GBR,NA,NA
205276,Oliver,Buschmann,U,1970-03-02,GER,NA,NA
205277,Florian,Huesken,U,1989-01-29,GER,NA,NA
205278,Aaron,Dapunt,R,1990-11-15,ITA,NA,NA
205279,Simone,Chiodini,U,1986-05-28,ITA,NA,NA
205280,Richard,Jendek,U,1988-12-24,SVK,NA,NA
205281,Tomas,Kocib,U,1973-12-12,CZE,NA,NA
205282,Horst,Rettig,U,1964-09-07,GER,NA,NA
205283,Mobius,Stefan,U,1981-03-05,GER,NA,NA
205284,Gonzalo,Suiffet,U,1985-03-07,ARG,NA,NA
205285,Simas,Kucas,U,1988-02-26,LTU,NA,NA
205286,Ivan,Aleksandrov,R,1989-03-29,RUS,NA,NA
205287,Dusan,Savkovic,U,1989-07-01,SRB,NA,NA
